id	name	category	TDL	provided_by
DrugCentral:244	arsenic trioxide	biolink:Drug		drug_central
UniProtKB:Q16881	TXNRD1	biolink:Protein	Tclin	drug_central
DrugCentral:249	astemizole	biolink:Drug		drug_central
UniProtKB:O95259	KCNH1	biolink:Protein	Tclin	drug_central
UniProtKB:P00533	EGFR	biolink:Protein	Tclin	drug_central
UniProtKB:P06239	LCK	biolink:Protein	Tclin	drug_central
UniProtKB:O00337	SLC28A1	biolink:Protein	Tbio	drug_central
UniProtKB:Q9UNQ0	ABCG2	biolink:Protein	Tchem	drug_central
UniProtKB:P35346	SSTR5	biolink:Protein	Tclin	drug_central
UniProtKB:O75530	EED	biolink:Protein	Tbio	drug_central
DrugCentral:252	asulacrine	biolink:Drug		drug_central
DrugCentral:254	atazanavir	biolink:Drug		drug_central
UniProtKB:P22309	UGT1A1	biolink:Protein	Tbio	drug_central
DrugCentral:255	atenolol	biolink:Drug		drug_central
DrugCentral:256	atomoxetine	biolink:Drug		drug_central
UniProtKB:P48051	KCNJ3	biolink:Protein	Tbio	drug_central
UniProtKB:P48549	KCNJ6	biolink:Protein	Tchem	drug_central
UniProtKB:P48544	KCNJ3	biolink:Protein	Tbio	drug_central
UniProtKB:Q13118	KLF10	biolink:Protein	Tbio	drug_central
DrugCentral:257	atorvastatin	biolink:Drug		drug_central
UniProtKB:P04035	HMGCR	biolink:Protein	Tclin	drug_central
UniProtKB:Q9UBN7	HDAC6	biolink:Protein	Tclin	drug_central
DrugCentral:258	atovaquone	biolink:Drug		drug_central
UniProtKB:Q02127	DHODH	biolink:Protein	Tclin	drug_central
DrugCentral:259	atracurium	biolink:Drug		drug_central
DrugCentral:260	atropine	biolink:Drug		drug_central
DrugCentral:266	azapropazone	biolink:Drug		drug_central
DrugCentral:267	azasetron	biolink:Drug		drug_central
DrugCentral:268	azatadine	biolink:Drug		drug_central
DrugCentral:269	azathioprine	biolink:Drug		drug_central
UniProtKB:P51580	TPMT	biolink:Protein	Tchem	drug_central
UniProtKB:P63000	RAC1	biolink:Protein	Tbio	drug_central
UniProtKB:O15439	ABCC4	biolink:Protein	Tbio	drug_central
DrugCentral:270	azelaic acid	biolink:Drug		drug_central
UniProtKB:P31213	SRD5A2	biolink:Protein	Tclin	drug_central
DrugCentral:271	azelastine	biolink:Drug		drug_central
UniProtKB:Q9Y5N1	HRH3	biolink:Protein	Tclin	drug_central
DrugCentral:272	azelnidipine	biolink:Drug		drug_central
DrugCentral:274	azimilide	biolink:Drug		drug_central
DrugCentral:276	azithromycin	biolink:Drug		drug_central
UniProtKB:O43193	MLNR	biolink:Protein	Tchem	drug_central
DrugCentral:281	bacitracin	biolink:Drug		drug_central
DrugCentral:282	baclofen	biolink:Drug		drug_central
UniProtKB:O75899	GABBR1	biolink:Protein	Tclin	drug_central
UniProtKB:Q9UBS5	GABBR2	biolink:Protein	Tclin	drug_central
DrugCentral:284	balsalazide	biolink:Drug		drug_central
UniProtKB:P09917	ALOX5	biolink:Protein	Tclin	drug_central
UniProtKB:P37231	PPARG	biolink:Protein	Tclin	drug_central
DrugCentral:285	bambuterol	biolink:Drug		drug_central
UniProtKB:P06276	BCHE	biolink:Protein	Tclin	drug_central
DrugCentral:288	bamipine	biolink:Drug		drug_central
DrugCentral:290	barnidipine	biolink:Drug		drug_central
DrugCentral:294	beclometasone dipropionate	biolink:Drug		drug_central
UniProtKB:P05113	IL5	biolink:Protein	Tclin	drug_central
DrugCentral:296	belotecan	biolink:Drug		drug_central
DrugCentral:299	benazepril	biolink:Drug		drug_central
DrugCentral:302	bendamustine	biolink:Drug		drug_central
UniProtKB:O15379	HDAC3	biolink:Protein	Tclin	drug_central
UniProtKB:Q969S8	HDAC10	biolink:Protein	Tclin	drug_central
DrugCentral:305	bendroflumethiazide	biolink:Drug		drug_central
UniProtKB:P55017	SLC12A3	biolink:Protein	Tclin	drug_central
UniProtKB:Q12791	KCNMA1	biolink:Protein	Tclin	drug_central
DrugCentral:311	benoxaprofen	biolink:Drug		drug_central
DrugCentral:312	benperidol	biolink:Drug		drug_central
DrugCentral:313	diphenidol	biolink:Drug		drug_central
UniProtKB:Q9NY46	SCN3A	biolink:Protein	Tclin	drug_central
DrugCentral:314	benserazide	biolink:Drug		drug_central
UniProtKB:P20711	DDC	biolink:Protein	Tclin	drug_central
UniProtKB:Q9UBE0	SAE1	biolink:Protein	Tbio	drug_central
UniProtKB:Q9UBT2	UBA2	biolink:Protein	Tbio	drug_central
DrugCentral:317	benzarone	biolink:Drug		drug_central
UniProtKB:Q96S37	SLC22A12	biolink:Protein	Tclin	drug_central
DrugCentral:318	benzbromarone	biolink:Drug		drug_central
UniProtKB:Q16539	MAPK14	biolink:Protein	Tchem	drug_central
UniProtKB:Q04828	AKR1C1	biolink:Protein	Tchem	drug_central
DrugCentral:321	benziodarone	biolink:Drug		drug_central
UniProtKB:O15392	BIRC5	biolink:Protein	Tchem	drug_central
DrugCentral:323	benzocaine	biolink:Drug		drug_central
UniProtKB:Q01118	SCN7A	biolink:Protein	Tclin	drug_central
UniProtKB:Q9UQD0	SCN8A	biolink:Protein	Tclin	drug_central
UniProtKB:Q9UI33	SCN11A	biolink:Protein	Tclin	drug_central
DrugCentral:326	benzonatate	biolink:Drug		drug_central
DrugCentral:329	benzphetamine	biolink:Drug		drug_central
UniProtKB:Q05940	SLC18A2	biolink:Protein	Tclin	drug_central
DrugCentral:331	benzquinamide	biolink:Drug		drug_central
DrugCentral:332	benzthiazide	biolink:Drug		drug_central
DrugCentral:333	benzatropine	biolink:Drug		drug_central
DrugCentral:341	bepotastine	biolink:Drug		drug_central
DrugCentral:342	bepridil	biolink:Drug		drug_central
UniProtKB:O00555	CACNA1A	biolink:Protein	Tchem	drug_central
UniProtKB:P56696	KCNQ4	biolink:Protein	Tclin	drug_central
DrugCentral:343	beraprost	biolink:Drug		drug_central
DrugCentral:346	betahistine	biolink:Drug		drug_central
DrugCentral:348	betamethasone	biolink:Drug		drug_central
UniProtKB:P04083	ANXA1	biolink:Protein	Tbio	drug_central
DrugCentral:349	betamethasone acetate	biolink:Drug		drug_central
DrugCentral:351	betamethasone benzoate	biolink:Drug		drug_central
DrugCentral:353	betamethasone dipropionate	biolink:Drug		drug_central
DrugCentral:354	betamethasone valerate	biolink:Drug		drug_central
DrugCentral:355	betamipron	biolink:Drug		drug_central
UniProtKB:Q8TCC7	SLC22A8	biolink:Protein	Tclin	drug_central
DrugCentral:356	betaxolol	biolink:Drug		drug_central
DrugCentral:357	betazole	biolink:Drug		drug_central
DrugCentral:358	bethanechol	biolink:Drug		drug_central
DrugCentral:359	betanidine	biolink:Drug		drug_central
DrugCentral:360	bevantolol	biolink:Drug		drug_central
DrugCentral:361	bexarotene	biolink:Drug		drug_central
UniProtKB:P19793	RXRA	biolink:Protein	Tclin	drug_central
UniProtKB:P28702	RXRB	biolink:Protein	Tclin	drug_central
UniProtKB:P48443	RXRG	biolink:Protein	Tclin	drug_central
DrugCentral:362	bezafibrate	biolink:Drug		drug_central
UniProtKB:Q07869	PPARA	biolink:Protein	Tclin	drug_central
UniProtKB:P06858	LPL	biolink:Protein	Tchem	drug_central
UniProtKB:Q03181	PPARD	biolink:Protein	Tchem	drug_central
UniProtKB:P12104	FABP2	biolink:Protein	Tchem	drug_central
DrugCentral:367	bicalutamide	biolink:Drug		drug_central
UniProtKB:P33261	CYP2C19	biolink:Protein	Tchem	drug_central
DrugCentral:369	bifemelane	biolink:Drug		drug_central
UniProtKB:Q9Y468	L3MBTL1	biolink:Protein	Tchem	drug_central
DrugCentral:370	bifonazole	biolink:Drug		drug_central
UniProtKB:Q16850	CYP51A1	biolink:Protein	Tchem	drug_central
UniProtKB:P05093	CYP17A1	biolink:Protein	Tclin	drug_central
UniProtKB:P14902	IDO1	biolink:Protein	Tchem	drug_central
DrugCentral:371	bimatoprost	biolink:Drug		drug_central
UniProtKB:P43088	PTGFR	biolink:Protein	Tclin	drug_central
DrugCentral:373	biotin	biolink:Drug		drug_central
UniProtKB:P14735	IDE	biolink:Protein	Tchem	drug_central
DrugCentral:374	biperiden	biolink:Drug		drug_central
DrugCentral:375	bisacodyl	biolink:Drug		drug_central
DrugCentral:376	bisantrene	biolink:Drug		drug_central
UniProtKB:P15559	NQO1	biolink:Protein	Tchem	drug_central
DrugCentral:380	bisoprolol	biolink:Drug		drug_central
DrugCentral:383	bisulepine	biolink:Drug		drug_central
DrugCentral:384	bitolterol	biolink:Drug		drug_central
DrugCentral:385	bivalirudin	biolink:Drug		drug_central
DrugCentral:388	blonanserin	biolink:Drug		drug_central
DrugCentral:389	bopindolol	biolink:Drug		drug_central
DrugCentral:391	bortezomib	biolink:Drug		drug_central
UniProtKB:A5PKW4	PSD	biolink:Protein	Tbio	drug_central
UniProtKB:P08311	CTSG	biolink:Protein	Tchem	drug_central
UniProtKB:P10619	CTSA	biolink:Protein	Tchem	drug_central
UniProtKB:P23946	CMA1	biolink:Protein	Tchem	drug_central
UniProtKB:P17538	CTRB1	biolink:Protein	Tchem	drug_central
UniProtKB:P20618	PSMB1	biolink:Protein	Tclin	drug_central
UniProtKB:P28074	PSMB5	biolink:Protein	Tclin	drug_central
UniProtKB:P49721	PSMB2	biolink:Protein	Tclin	drug_central
UniProtKB:P19838	NFKB1	biolink:Protein	Tchem	drug_central
UniProtKB:Q00653	NFKB2	biolink:Protein	Tchem	drug_central
UniProtKB:Q04206	RELA	biolink:Protein	Tchem	drug_central
UniProtKB:P28062	PSMB8	biolink:Protein	Tclin	drug_central
UniProtKB:P08246	ELANE	biolink:Protein	Tclin	drug_central
UniProtKB:Q99460	PSMD1	biolink:Protein	Tbio	drug_central
DrugCentral:392	bosentan	biolink:Drug		drug_central
UniProtKB:O75469	NR1I2	biolink:Protein	Tchem	drug_central
UniProtKB:P24530	EDNRB	biolink:Protein	Tclin	drug_central
DrugCentral:394	bretylium	biolink:Drug		drug_central
DrugCentral:395	brimonidine	biolink:Drug		drug_central
DrugCentral:396	brinzolamide	biolink:Drug		drug_central
DrugCentral:397	brivudine	biolink:Drug		drug_central
UniProtKB:P04183	TK1	biolink:Protein	Tchem	drug_central
DrugCentral:399	bromazepam	biolink:Drug		drug_central
DrugCentral:401	bromfenac	biolink:Drug		drug_central
DrugCentral:402	bromhexine	biolink:Drug		drug_central
DrugCentral:403	bromocriptine	biolink:Drug		drug_central
DrugCentral:404	bromazine	biolink:Drug		drug_central
DrugCentral:406	bromopride	biolink:Drug		drug_central
DrugCentral:407	bromperidol	biolink:Drug		drug_central
DrugCentral:408	brompheniramine	biolink:Drug		drug_central
DrugCentral:409	brotizolam	biolink:Drug		drug_central
DrugCentral:416	buclizine	biolink:Drug		drug_central
DrugCentral:419	budesonide	biolink:Drug		drug_central
UniProtKB:P01579	IFNG	biolink:Protein	Tclin	drug_central
UniProtKB:P06401	PGR	biolink:Protein	Tclin	drug_central
DrugCentral:420	budipine	biolink:Drug		drug_central
DrugCentral:422	buflomedil	biolink:Drug		drug_central
DrugCentral:424	bufuralol	biolink:Drug		drug_central
DrugCentral:427	bumetanide	biolink:Drug		drug_central
UniProtKB:Q13621	SLC12A1	biolink:Protein	Tclin	drug_central
UniProtKB:P55011	SLC12A2	biolink:Protein	Tclin	drug_central
UniProtKB:Q9HC97	GPR35	biolink:Protein	Tchem	drug_central
DrugCentral:429	bunazosin	biolink:Drug		drug_central
UniProtKB:P16083	NQO2	biolink:Protein	Tchem	drug_central
DrugCentral:431	levobunolol	biolink:Drug		drug_central
DrugCentral:432	bupivacaine	biolink:Drug		drug_central
DrugCentral:433	bupranolol	biolink:Drug		drug_central
DrugCentral:434	buprenorphine	biolink:Drug		drug_central
UniProtKB:P41146	OPRL1	biolink:Protein	Tchem	drug_central
DrugCentral:435	bupropion	biolink:Drug		drug_central
UniProtKB:P32297	CHRNB2	biolink:Protein	Tclin	drug_central
DrugCentral:436	buserelin	biolink:Drug		drug_central
UniProtKB:P22888	LHCGR	biolink:Protein	Tclin	drug_central
DrugCentral:437	buspirone	biolink:Drug		drug_central
UniProtKB:Q86VL8	SLC47A2	biolink:Protein	Tchem	drug_central
DrugCentral:438	busulfan	biolink:Drug		drug_central
DrugCentral:439	secbutabarbital	biolink:Drug		drug_central
DrugCentral:441	butalbital	biolink:Drug		drug_central
DrugCentral:444	butenafine	biolink:Drug		drug_central
DrugCentral:454	butorphanol	biolink:Drug		drug_central
DrugCentral:455	butriptyline	biolink:Drug		drug_central
DrugCentral:458	scopolamine butylbromide	biolink:Drug		drug_central
DrugCentral:460	cabergoline	biolink:Drug		drug_central
DrugCentral:461	cadralazine	biolink:Drug		drug_central
UniProtKB:P05164	MPO	biolink:Protein	Tchem	drug_central
DrugCentral:463	caffeine	biolink:Drug		drug_central
UniProtKB:O00329	PIK3CD	biolink:Protein	Tclin	drug_central
UniProtKB:Q9Y2T3	GDA	biolink:Protein	Tbio	drug_central
DrugCentral:464	calcifediol	biolink:Drug		drug_central
DrugCentral:465	calcipotriene	biolink:Drug		drug_central
DrugCentral:466	calcitriol	biolink:Drug		drug_central
UniProtKB:Q6VVX0	CYP2R1	biolink:Protein	Tbio	drug_central
UniProtKB:O15528	CYP27B1	biolink:Protein	Tchem	drug_central
UniProtKB:P02774	GC	biolink:Protein	Tchem	drug_central
DrugCentral:471	camostat	biolink:Drug		drug_central
UniProtKB:P07477	PRSS1	biolink:Protein	Tclin	drug_central
UniProtKB:P06870	KLK1	biolink:Protein	Tchem	drug_central
UniProtKB:Q04756	HGFAC	biolink:Protein	Tchem	drug_central
DrugCentral:475	candesartan cilexetil	biolink:Drug		drug_central
UniProtKB:P30556	AGTR1	biolink:Protein	Tclin	drug_central
DrugCentral:478	canrenone	biolink:Drug		drug_central
DrugCentral:480	capecitabine	biolink:Drug		drug_central
DrugCentral:484	captopril	biolink:Drug		drug_central
UniProtKB:P09960	LTA4H	biolink:Protein	Tchem	drug_central
DrugCentral:486	caramiphen	biolink:Drug		drug_central
UniProtKB:P42785	PRCP	biolink:Protein	Tchem	drug_central
DrugCentral:487	carazolol	biolink:Drug		drug_central
DrugCentral:488	carbachol	biolink:Drug		drug_central
DrugCentral:489	carbamazepine	biolink:Drug		drug_central
DrugCentral:492	carbenicillin	biolink:Drug		drug_central
DrugCentral:493	carbenoxolone	biolink:Drug		drug_central
DrugCentral:494	pentoxyverine	biolink:Drug		drug_central
DrugCentral:495	carbetocin	biolink:Drug		drug_central
UniProtKB:P30559	OXTR	biolink:Protein	Tclin	drug_central
UniProtKB:P30518	AVPR2	biolink:Protein	Tclin	drug_central
UniProtKB:P37288	AVPR1A	biolink:Protein	Tclin	drug_central
DrugCentral:496	carbidopa	biolink:Drug		drug_central
UniProtKB:B2RXH2	KDM4E	biolink:Protein	Tchem	drug_central
DrugCentral:497	carbimazole	biolink:Drug		drug_central
UniProtKB:P22079	LPO	biolink:Protein	Tbio	drug_central
UniProtKB:P07202	TPO	biolink:Protein	Tclin	drug_central
DrugCentral:499	carbinoxamine	biolink:Drug		drug_central
DrugCentral:502	carboprost	biolink:Drug		drug_central
DrugCentral:505	carbutamide	biolink:Drug		drug_central
DrugCentral:510	carubicin	biolink:Drug		drug_central
DrugCentral:511	carmofur	biolink:Drug		drug_central
UniProtKB:P27361	MAPK3	biolink:Protein	Tchem	drug_central
DrugCentral:512	carmustine	biolink:Drug		drug_central
UniProtKB:P00390	GSR	biolink:Protein	Tclin	drug_central
DrugCentral:513	levocarnitine	biolink:Drug		drug_central
UniProtKB:P50416	CPT1A	biolink:Protein	Tchem	drug_central
DrugCentral:516	carfenazine	biolink:Drug		drug_central
DrugCentral:517	carpipramine	biolink:Drug		drug_central
DrugCentral:518	carprofen	biolink:Drug		drug_central
DrugCentral:520	carteolol	biolink:Drug		drug_central
DrugCentral:522	carvedilol	biolink:Drug		drug_central
DrugCentral:526	cefadroxil	biolink:Drug		drug_central
UniProtKB:P46059	SLC15A1	biolink:Protein	Tchem	drug_central
DrugCentral:527	cefamandole	biolink:Drug		drug_central
DrugCentral:537	cefixime	biolink:Drug		drug_central
DrugCentral:542	cefonicid	biolink:Drug		drug_central
UniProtKB:P31391	SSTR4	biolink:Protein	Tclin	drug_central
DrugCentral:547	cefotetan	biolink:Drug		drug_central
UniProtKB:P21964	COMT	biolink:Protein	Tclin	drug_central
DrugCentral:548	cefotiam	biolink:Drug		drug_central
UniProtKB:P32241	VIPR1	biolink:Protein	Tbio	drug_central
DrugCentral:558	cefsulodin	biolink:Drug		drug_central
UniProtKB:P25098	GRK2	biolink:Protein	Tbio	drug_central
UniProtKB:P29350	PTPN6	biolink:Protein	Tchem	drug_central
UniProtKB:Q06124	PTPN11	biolink:Protein	Tchem	drug_central
DrugCentral:564	ceftriaxone	biolink:Drug		drug_central
UniProtKB:P14920	DAO	biolink:Protein	Tchem	drug_central
DrugCentral:565	cefuroxime	biolink:Drug		drug_central
DrugCentral:568	celecoxib	biolink:Drug		drug_central
UniProtKB:O15530	PDPK1	biolink:Protein	Tchem	drug_central
DrugCentral:569	celiprolol	biolink:Drug		drug_central
DrugCentral:571	cefalexin	biolink:Drug		drug_central
UniProtKB:Q16348	SLC15A2	biolink:Protein	Tbio	drug_central
DrugCentral:574	cefalotin	biolink:Drug		drug_central
UniProtKB:P35236	PTPN7	biolink:Protein	Tchem	drug_central
DrugCentral:575	cefapirin	biolink:Drug		drug_central
UniProtKB:P20815	CYP3A5	biolink:Protein	Tclin	drug_central
UniProtKB:Q9Y2I1	NISCH	biolink:Protein	Tclin	drug_central
DrugCentral:576	cefradine	biolink:Drug		drug_central
DrugCentral:577	cerivastatin	biolink:Drug		drug_central
DrugCentral:578	cerulenin	biolink:Drug		drug_central
UniProtKB:P49327	FASN	biolink:Protein	Tchem	drug_central
UniProtKB:P00488	F13A1	biolink:Protein	Tchem	drug_central
DrugCentral:579	ceruletide	biolink:Drug		drug_central
UniProtKB:P32238	CCKAR	biolink:Protein	Tclin	drug_central
DrugCentral:581	cetirizine	biolink:Drug		drug_central
DrugCentral:583	cetrorelix	biolink:Drug		drug_central
DrugCentral:584	cevimeline	biolink:Drug		drug_central
DrugCentral:588	chlorambucil	biolink:Drug		drug_central
UniProtKB:P14091	CTSE	biolink:Protein	Tchem	drug_central
UniProtKB:Q13443	ADAM9	biolink:Protein	Tchem	drug_central
DrugCentral:589	chloramphenicol	biolink:Drug		drug_central
DrugCentral:593	chlorcyclizine	biolink:Drug		drug_central
UniProtKB:P10415	BCL2	biolink:Protein	Tclin	drug_central
DrugCentral:594	chlordiazepoxide	biolink:Drug		drug_central
UniProtKB:P32239	CCKBR	biolink:Protein	Tclin	drug_central
UniProtKB:P34981	TRHR	biolink:Protein	Tclin	drug_central
DrugCentral:597	chlorhexidine	biolink:Drug		drug_central
UniProtKB:O75751	SLC22A3	biolink:Protein	Tchem	drug_central
DrugCentral:600	chlormadinone	biolink:Drug		drug_central
DrugCentral:602	clomethiazole	biolink:Drug		drug_central
DrugCentral:605	chloroprocaine	biolink:Drug		drug_central
DrugCentral:606	chloropyramine	biolink:Drug		drug_central
UniProtKB:Q05397	PTK2	biolink:Protein	Tclin	drug_central
DrugCentral:607	chloroquine	biolink:Drug		drug_central
DrugCentral:609	chlorothiazide	biolink:Drug		drug_central
DrugCentral:610	chlorotrianisene	biolink:Drug		drug_central
DrugCentral:611	chloroxine	biolink:Drug		drug_central
UniProtKB:P18054	ALOX12	biolink:Protein	Tchem	drug_central
UniProtKB:O15296	ALOX15B	biolink:Protein	Tchem	drug_central
UniProtKB:P16050	ALOX15	biolink:Protein	Tchem	drug_central
DrugCentral:616	chlorphenamine	biolink:Drug		drug_central
UniProtKB:Q96JM7	L3MBTL3	biolink:Protein	Tchem	drug_central
UniProtKB:Q05BQ5	MBTD1	biolink:Protein	Tdark	drug_central
DrugCentral:618	chlorphentermine	biolink:Drug		drug_central
DrugCentral:619	chlorproethazine	biolink:Drug		drug_central
DrugCentral:621	chlorpromazine	biolink:Drug		drug_central
UniProtKB:P21817	RYR1	biolink:Protein	Tclin	drug_central
UniProtKB:P55789	GFER	biolink:Protein	Tchem	drug_central
DrugCentral:622	chlorpropamide	biolink:Drug		drug_central
DrugCentral:623	chlorprothixene	biolink:Drug		drug_central
DrugCentral:624	chlortetracycline	biolink:Drug		drug_central
UniProtKB:Q9UM07	PADI4	biolink:Protein	Tchem	drug_central
DrugCentral:625	chlortalidone	biolink:Drug		drug_central
DrugCentral:626	chlorzoxazone	biolink:Drug		drug_central
UniProtKB:P35228	NOS2	biolink:Protein	Tchem	drug_central
UniProtKB:P29475	NOS1	biolink:Protein	Tchem	drug_central
UniProtKB:P29474	NOS3	biolink:Protein	Tchem	drug_central
DrugCentral:629	cianidanol	biolink:Drug		drug_central
UniProtKB:P56817	BACE1	biolink:Protein	Tchem	drug_central
DrugCentral:630	cibenzoline	biolink:Drug		drug_central
DrugCentral:631	cicaprost	biolink:Drug		drug_central
DrugCentral:633	ciclesonide	biolink:Drug		drug_central
DrugCentral:637	cicloprolol	biolink:Drug		drug_central
DrugCentral:640	cilastatin	biolink:Drug		drug_central
UniProtKB:P16444	DPEP1	biolink:Protein	Tclin	drug_central
DrugCentral:641	cilazapril	biolink:Drug		drug_central
DrugCentral:642	cilnidipine	biolink:Drug		drug_central
DrugCentral:644	cilostazol	biolink:Drug		drug_central
DrugCentral:645	cimetidine	biolink:Drug		drug_central
DrugCentral:647	cinacalcet	biolink:Drug		drug_central
UniProtKB:P41180	CASR	biolink:Protein	Tclin	drug_central
DrugCentral:648	cinalukast	biolink:Drug		drug_central
UniProtKB:Q9Y271	CYSLTR1	biolink:Protein	Tclin	drug_central
DrugCentral:654	cinnarizine	biolink:Drug		drug_central
DrugCentral:657	cinoxacin	biolink:Drug		drug_central
DrugCentral:658	ciprofibrate	biolink:Drug		drug_central
DrugCentral:659	ciprofloxacin	biolink:Drug		drug_central
DrugCentral:660	cisapride	biolink:Drug		drug_central
UniProtKB:Q13639	HTR4	biolink:Protein	Tclin	drug_central
UniProtKB:A5X5Y0	HTR3A	biolink:Protein	Tchem	drug_central
UniProtKB:O95264	HTR3B	biolink:Protein	Tchem	drug_central
UniProtKB:Q70Z44	HTR3D	biolink:Protein	Tchem	drug_central
UniProtKB:Q8WXA8	HTR3E	biolink:Protein	Tclin	drug_central
DrugCentral:661	cisatracurium	biolink:Drug		drug_central
DrugCentral:663	citalopram	biolink:Drug		drug_central
DrugCentral:667	cladribine	biolink:Drug		drug_central
UniProtKB:P27707	DCK	biolink:Protein	Tchem	drug_central
DrugCentral:668	clarithromycin	biolink:Drug		drug_central
DrugCentral:670	clebopride	biolink:Drug		drug_central
DrugCentral:671	clemastine	biolink:Drug		drug_central
DrugCentral:672	clemizole	biolink:Drug		drug_central
DrugCentral:673	clenbuterol	biolink:Drug		drug_central
DrugCentral:674	clevidipine	biolink:Drug		drug_central
DrugCentral:676	clidinium	biolink:Drug		drug_central
DrugCentral:682	clobazam	biolink:Drug		drug_central
DrugCentral:690	clodronic acid	biolink:Drug		drug_central
UniProtKB:P18031	PTPN1	biolink:Protein	Tchem	drug_central
UniProtKB:P12236	SLC25A6	biolink:Protein	Tbio	drug_central
UniProtKB:P12235	SLC25A4	biolink:Protein	Tbio	drug_central
UniProtKB:P05141	SLC25A5	biolink:Protein	Tbio	drug_central
DrugCentral:691	clofarabine	biolink:Drug		drug_central
UniProtKB:P09884	POLA1	biolink:Protein	Tclin	drug_central
